kepid,kepoi_name,koi_disposition,koi_period,koi_depth
12055539,K03261.01,CONFIRMED,12.27057043,295.5
12056139,K03262.01,CONFIRMED,13.2274753,229.8
9021075,K04733.01,CONFIRMED,7.28116667,333.8
4473613,K04803.01,CONFIRMED,4.36125889,189.2
8826007,K03266.01,CONFIRMED,54.5091549,622.2
8620402,K03267.01,CONFIRMED,14.1959621,196.2
7285757,K03271.01,CONFIRMED,19.5489666,523.8
5280587,K03274.01,CONFIRMED,35.6225528,651.1
4138008,K04742.01,CONFIRMED,112.303136,502.1
3120904,K03277.01,CONFIRMED,42.9136635,160.6
11757451,K04745.01,CONFIRMED,177.668663,901.4
8047428,K04747.01,CONFIRMED,92.263742,296.9
11513486,K04748.01,CONFIRMED,6.64754478,289.3
11189311,K03220.01,CONFIRMED,81.4160138,762.3
3544640,K03279.01,CONFIRMED,30.8278245,641.3
10653179,K03280.01,CONFIRMED,47.1607932,723.2
12066569,K03282.01,CONFIRMED,49.2768448,1132.9
6497146,K03284.01,CONFIRMED,35.2330694,352.8
8016691,K03286.01,CONFIRMED,18.1373788,310.8
6584273,K03287.01,CONFIRMED,51.1104797,330.0
5768816,K03288.01,CONFIRMED,47.9869119,859.3
6368175,K03503.01,CONFIRMED,21.1876185,71.7
4939346,K01873.02,CONFIRMED,34.9168399,500.0
11455428,K03365.01,CONFIRMED,22.1270885,418.2
6265665,K03436.01,CONFIRMED,44.2018402,235.6
4645174,K03437.01,CONFIRMED,15.0330623,132.2
11657614,K03370.02,CONFIRMED,5.94228603,250.0
9785921,K03372.01,CONFIRMED,26.7575866,455.3
6599975,K03438.01,CONFIRMED,14.5565618,103.8
4282191,K03439.01,CONFIRMED,41.7084063,330.0
3559860,K03440.01,CONFIRMED,33.0257179,507.1
9967771,K01875.02,CONFIRMED,0.53835407,190.2
6705026,K03374.01,CONFIRMED,9.5084871,97.9
6779726,K03375.01,CONFIRMED,47.0563327,762.0
7288306,K03443.01,CONFIRMED,96.169569,894.5
11860395,K03445.01,CONFIRMED,82.303914,737.0
9529744,K01806.02,CONFIRMED,17.9346606,142.7
2995392,K03379.01,CONFIRMED,30.4544418,472.1
8078502,K03383.01,CONFIRMED,37.8862977,672.2
6975129,K01628.02,CONFIRMED,1.772451066,79.2
8644365,K03384.02,CONFIRMED,19.9158863,143.2
6364582,K03456.01,CONFIRMED,30.8609783,128.9
9529744,K01806.03,CONFIRMED,8.37159554,98.0
10328393,K01905.02,CONFIRMED,15.99560373,221.7
6118370,K03458.01,CONFIRMED,14.0328775,210.9
2717158,K03459.01,CONFIRMED,13.2226149,261.7
11521793,K00352.02,CONFIRMED,16.00747237,277.6
9085563,K03393.01,CONFIRMED,54.6493679,432.5
11337372,K01650.02,CONFIRMED,100.8276725,1778.8
9763612,K03465.01,CONFIRMED,16.0505464,94.4
3561464,K03398.01,CONFIRMED,7.31945294,166.8
3561464,K03398.02,CONFIRMED,35.8007112,417.4
5213404,K03468.01,CONFIRMED,20.7057153,115.9
11551692,K01781.03,CONFIRMED,58.0198583,1286.6
5531953,K01681.02,CONFIRMED,1.992812339,314.8
11754430,K03403.01,CONFIRMED,39.818832,199.1
9995771,K03470.02,CONFIRMED,25.4337864,302.0
5213230,K03474.01,CONFIRMED,52.6095103,203.7
3326377,K01830.02,CONFIRMED,198.7106251,2094.8
10922659,K03335.01,CONFIRMED,31.2543238,438.0
6021275,K00284.04,CONFIRMED,110.2867031,145.3
7869917,K01525.02,CONFIRMED,11.8061737,88.1
11754430,K03403.02,CONFIRMED,6.15828666,57.7
8409295,K03404.01,CONFIRMED,82.292865,371.1
7131760,K03407.01,CONFIRMED,92.436978,955.2
11853878,K01833.02,CONFIRMED,7.68433346,1175.0
9285265,K03410.01,CONFIRMED,16.5860329,231.3
5780930,K03412.01,CONFIRMED,16.7525077,338.3
7288444,K03482.01,CONFIRMED,15.3317719,179.2
10881457,K03484.01,CONFIRMED,84.704139,655.7
11810124,K03344.01,CONFIRMED,11.6044881,267.6
3433668,K03415.01,CONFIRMED,15.0219784,96.9
7503885,K03417.01,CONFIRMED,91.078624,738.6
3629330,K03418.01,CONFIRMED,85.272459,767.8
11853878,K01833.03,CONFIRMED,5.70940795,586.7
11810124,K03344.02,CONFIRMED,3.63898953,209.6
11303322,K03345.01,CONFIRMED,38.1303324,180.4
11241912,K03346.01,CONFIRMED,14.42735088,117.0
8824737,K03347.01,CONFIRMED,12.90235874,354.4
9349757,K03348.01,CONFIRMED,36.4337867,406.8
7703955,K01707.02,CONFIRMED,265.47847,1040.7
8880123,K03493.01,CONFIRMED,46.7162336,345.5
8636333,K03349.01,CONFIRMED,82.175197,546.4
8081239,K03352.01,CONFIRMED,10.35857039,273.7
3745559,K03423.01,CONFIRMED,30.2541186,576.3
9117416,K03425.01,CONFIRMED,20.034708,124.4
9117416,K03425.02,CONFIRMED,3.15722086,49.7
7517261,K03496.01,CONFIRMED,23.2385587,161.2
8424002,K03497.01,CONFIRMED,20.35971899,345.7
10657406,K01837.02,CONFIRMED,1.682934607,142.7
7091432,K03353.01,CONFIRMED,11.55532445,250.0
6368230,K03356.01,CONFIRMED,26.0841212,259.7
9027909,K03428.01,CONFIRMED,64.6589166,235.4
9230021,K03429.02,CONFIRMED,8.74192361,295.7
8552719,K01792.03,CONFIRMED,9.10969334,126.4
6058816,K03500.01,CONFIRMED,73.7502765,233.1
6619815,K03361.01,CONFIRMED,65.9407869,580.4
11651712,K03363.01,CONFIRMED,14.53260546,328.9
9896558,K01718.02,CONFIRMED,153.348739,388.0
8738775,K03432.01,CONFIRMED,48.0506878,274.5
3728432,K03893.01,CONFIRMED,3.90863457,867.2
6696580,K02092.03,CONFIRMED,77.086191,942.8
9892816,K01955.03,CONFIRMED,1.644221032,47.8
5384079,K02011.02,CONFIRMED,17.2653659,67.9
11709124,K00435.03,CONFIRMED,33.0405509,577.4
9480535,K03901.01,CONFIRMED,160.130899,1183.0
3128552,K02055.02,CONFIRMED,4.02582434,265.3
9892816,K01955.04,CONFIRMED,26.2347447,196.5
4150804,K03678.01,CONFIRMED,160.88451966,7590.4
9025971,K03680.01,CONFIRMED,141.2415405,12990.5
2581316,K03681.01,CONFIRMED,217.83184293,9148.7
2581554,K03835.01,CONFIRMED,47.1484324,1113.8
3128552,K02055.03,CONFIRMED,2.50475282,181.1
10363115,K03908.01,CONFIRMED,59.3627946,233.6
9761615,K03911.01,CONFIRMED,1.79110997,167.5
2581316,K03681.02,CONFIRMED,10.51421162,85.4
10795103,K03683.01,CONFIRMED,214.3120439,4523.4
8494410,K03685.02,CONFIRMED,7.2593226,247.5
5784777,K03916.01,CONFIRMED,5.33905606,755.5
6949061,K01960.02,CONFIRMED,23.2218115,210.4
7102316,K02028.03,CONFIRMED,142.545,905.4
11518142,K03762.01,CONFIRMED,240.7990472,5022.9
10788461,K03925.01,CONFIRMED,9.2075634,1243.1
10788461,K03925.02,CONFIRMED,2.5903958,330.9
10788461,K03925.03,CONFIRMED,5.3235335,342.4
12784167,K03848.01,CONFIRMED,1.847892736,323.3
11253711,K01972.02,CONFIRMED,1.226223959,56.1
9489524,K02029.03,CONFIRMED,6.8873113,85.3
11709124,K00435.04,CONFIRMED,3.93276627,234.9
8505920,K02094.02,CONFIRMED,198.680859,645.4
4242692,K03928.01,CONFIRMED,1.138548215,66.2
6105462,K02098.02,CONFIRMED,89.7224125,263.7
8257205,K01986.02,CONFIRMED,7.12766417,229.2
4164922,K03864.01,CONFIRMED,1.210693626,159.1
12061969,K02061.02,CONFIRMED,1.090011003,174.8
10328393,K01905.03,CONFIRMED,34.2115022,273.8
5437945,K03791.01,CONFIRMED,440.7843755,2579.0
9353742,K03867.01,CONFIRMED,0.938750221,280.7
9101496,K01915.02,CONFIRMED,67.844689,211.2
11450414,K01992.02,CONFIRMED,27.3214242,279.6
12557548,K03794.01,CONFIRMED,0.65355361,4595.9
3657758,K02034.02,CONFIRMED,2.3702932,224.8
9517393,K02076.02,CONFIRMED,219.3215562,3628.7
3440118,K03876.01,CONFIRMED,19.57783279,432.6
4472818,K03878.01,CONFIRMED,70.9672087,784.7
9411166,K01922.03,CONFIRMED,105.6552651,1366.9
12154526,K02004.02,CONFIRMED,3.18899015,66.2
8804845,K02039.02,CONFIRMED,0.762132307,63.7
7515679,K03728.01,CONFIRMED,5.546083089,2211.0
9351316,K02078.02,CONFIRMED,161.515617,2215.3
5202905,K01932.02,CONFIRMED,14.8444836,177.9
11760860,K03892.01,CONFIRMED,2.41660149,83.6
12735740,K03663.01,CONFIRMED,282.5253558,9746.4
8552719,K01792.01,CONFIRMED,88.40678718,1724.4
3732035,K03966.01,CONFIRMED,138.944022,530.2
5195172,K01671.01,CONFIRMED,1.480283464,60.5
8832512,K01821.01,CONFIRMED,9.97682072,966.8
9280239,K03975.01,CONFIRMED,364.751562,1481.5
9886255,K01846.01,CONFIRMED,105.9566815,2286.4
9205938,K02162.02,CONFIRMED,199.66876,251.9
6803855,K01695.01,CONFIRMED,71.4523167,216.9
10153855,K01981.01,CONFIRMED,1.06378861,251.5
7762723,K02663.01,CONFIRMED,9.88736642,68.0
4178606,K02728.01,CONFIRMED,42.3520039,512.6
5980208,K02742.01,CONFIRMED,0.789160884,215.1
8036287,K03984.01,CONFIRMED,1.44445234,200.7
11187436,K01804.01,CONFIRMED,5.90741476,5569.0
9823519,K02793.01,CONFIRMED,4.49686066,1932.5
7047824,K02806.01,CONFIRMED,24.7543849,593.3
11358389,K02163.02,CONFIRMED,17.7838298,247.1
9602613,K02612.01,CONFIRMED,4.61225043,29.1
5807769,K02614.01,CONFIRMED,7.99022379,165.9
6041734,K02167.03,CONFIRMED,76.5369531,652.2
6606438,K02860.01,CONFIRMED,103.4269873,950.1
5773121,K04002.01,CONFIRMED,0.524175803,236.8
4814502,K04004.01,CONFIRMED,4.94330596,126.2
8142787,K04005.01,CONFIRMED,178.139072,678.8
11075429,K02198.01,CONFIRMED,23.9210408,158.3
11705004,K02199.01,CONFIRMED,9.03326435,610.7
11244682,K03933.01,CONFIRMED,3.490785878,336.8
5895158,K03935.01,CONFIRMED,1.093665854,218.4
4173026,K02172.02,CONFIRMED,116.583183,819.0
8934103,K04009.01,CONFIRMED,175.13892,634.5
4947556,K03936.02,CONFIRMED,13.0267964,356.6
9009953,K04014.01,CONFIRMED,234.240739,464.1
7679812,K03943.01,CONFIRMED,38.5763483,282.1
8282846,K04015.01,CONFIRMED,133.303247,1017.5
5938970,K04016.01,CONFIRMED,125.4132302,1345.0
7375348,K00266.01,CONFIRMED,25.30893566,153.7
8636434,K03946.01,CONFIRMED,308.544422,586.8
7810483,K01943.01,CONFIRMED,29.92208104,345.3
9904006,K02135.03,CONFIRMED,8.48651582,110.8
8081187,K01951.01,CONFIRMED,37.3228722,307.5
12061969,K02061.01,CONFIRMED,14.092583189,530.4
6342333,K02065.01,CONFIRMED,80.2321467,888.7
10404582,K02147.02,CONFIRMED,10.32736351,126.9
4570949,K01658.01,CONFIRMED,1.544928892,5817.3
11497958,K01422.05,CONFIRMED,34.1420506,788.0
6444896,K03138.01,CONFIRMED,8.68910764,1679.0
11442793,K00351.05,CONFIRMED,8.71980135,160.4
11442793,K00351.06,CONFIRMED,7.00821787,116.4
9758089,K01871.02,CONFIRMED,32.376183,745.4
10005758,K01783.02,CONFIRMED,284.063137,1628.1
12405333,K03009.01,CONFIRMED,0.764863517,150.2
2715695,K03077.01,CONFIRMED,4.09578199,405.5
11442793,K00351.04,CONFIRMED,91.9401253,482.9
12352520,K03094.01,CONFIRMED,4.5770016,710.0
7455981,K03096.01,CONFIRMED,14.4540329,79.7
5474613,K01599.02,CONFIRMED,13.6164547,376.1
9823519,K02793.02,CONFIRMED,1.766789509,1009.8
10587105,K00339.03,CONFIRMED,35.8656484,250.9
8558011,K00577.02,CONFIRMED,0.638162933,109.7
7742408,K03478.01,CONFIRMED,33.4969115,163.5
8231667,K03494.01,CONFIRMED,42.8774169,1068.8
5437945,K03791.02,CONFIRMED,220.142913,1796.4
1873513,K04928.01,CONFIRMED,3.290304098,13552.6
5551240,K05178.01,CONFIRMED,4.13960513,106.7
4760478,K05084.01,CONFIRMED,287.377314,4376.9
6184894,K05245.01,CONFIRMED,7.20281185,1832.6
9002278,K00701.04,CONFIRMED,267.282521,471.9
6026438,K02045.03,CONFIRMED,16.9348104,346.3
8753896,K02473.03,CONFIRMED,14.5123622,355.8
11177676,K03281.01,CONFIRMED,47.0320478,367.8
7731281,K05416.01,CONFIRMED,76.377855,11004.0
8745553,K05568.01,CONFIRMED,62.134919,147.5
7978202,K05454.01,CONFIRMED,509.997402,1267.0
8891684,K05581.01,CONFIRMED,374.878133,914.6
9715631,K05706.01,CONFIRMED,425.483539,996.6
10777591,K05827.01,CONFIRMED,6.10968225,60.3
8037038,K05466.01,CONFIRMED,4.09513876,181.7
8105398,K05475.01,CONFIRMED,224.150923,348.6
9141355,K05622.01,CONFIRMED,469.61309,1234.7
11037818,K05856.01,CONFIRMED,259.34304,349.7
11176166,K05875.01,CONFIRMED,9.8788502,454.7
10055126,K01608.03,CONFIRMED,232.040326,290.8
9285265,K03410.02,CONFIRMED,61.569765,298.3
6368175,K03503.02,CONFIRMED,31.8245304,79.0
8653134,K06186.01,CONFIRMED,5.34264143,691.3
8030339,K03954.02,CONFIRMED,5.71668787,431.7
8037145,K00520.04,CONFIRMED,51.1658019,259.2
7100673,K04032.03,CONFIRMED,5.99273265,69.8
7100673,K04032.04,CONFIRMED,5.10110666,65.1
3634051,K06103.01,CONFIRMED,453.54212,861.0
3645438,K04385.02,CONFIRMED,386.370512,1336.4
8780959,K03741.03,CONFIRMED,5.1117547,267.8
8780959,K03741.04,CONFIRMED,9.6310258,297.2
5629353,K06132.02,CONFIRMED,7.5844241,1005.0
10717220,K06228.01,CONFIRMED,21.0907909,417.6
10989274,K06233.01,CONFIRMED,16.17803,449.0
4247991,K02311.03,CONFIRMED,104.3519624,243.8
9839821,K02012.02,CONFIRMED,180.921729,742.4
6221385,K06145.01,CONFIRMED,19.672324,649.9
6221385,K06145.02,CONFIRMED,32.657035,620.4
7908367,K06166.01,CONFIRMED,12.2064304,1337.2
7908367,K06166.02,CONFIRMED,6.6513189,1058.4
4142847,K02210.02,CONFIRMED,210.631486,1657.8
4665571,K02393.02,CONFIRMED,0.766691517,244.0
12206313,K02714.03,CONFIRMED,184.262741,292.2
10122538,K02926.03,CONFIRMED,20.9569985,1917.9
10122538,K02926.04,CONFIRMED,37.6333868,1661.7
11125797,K03371.02,CONFIRMED,12.25384348,147.7
4735826,K03184.02,CONFIRMED,11.3220104,17.1
11442793,K00351.07,CONFIRMED,124.922516,498.7
11450414,K01992.03,CONFIRMED,85.517344,270.2
8540376,K07892.01,CONFIRMED,10.692115,408.4
10736489,K07368.01,CONFIRMED,6.842939,
10843431,K07378.01,CONFIRMED,8.7396758,1431.0
7350067,K06863.01,CONFIRMED,4.48559215,2265.0
9730163,K02704.03,CONFIRMED,8.15275885,16536.0
8311864,K07016.01,CONFIRMED,384.847556,189.9
7935997,K05447.02,CONFIRMED,3.87594316,58.6
8873450,K07913.01,CONFIRMED,24.2783801,714.4
